user_id,transaction_date,amount
2108,2024-08-25,48.43
1408,2024-08-09,11.51
611,2024-04-29,87.36
344,2024-06-20,64.23
4875,2024-06-24,38.48
1343,2024-02-07,35.53
604,2024-08-18,99.03
1110,2024-08-14,51.06
821,2024-01-22,72.68
386,2024-05-13,55.32
3877,2024-08-16,74.92
2536,2024-05-19,28.74
1344,2024-06-29,2.06
2724,2024-03-11,41.95
3504,2024-01-09,72.37
1127,2024-05-19,82.94
4762,2024-06-07,78.74
4290,2024-01-05,71.42
4623,2024-02-08,31.17
2933,2024-07-20,56.23
4794,2024-04-20,36.15
3038,2024-03-22,16.85
4763,2024-06-06,88.88
2458,2024-06-19,9.53
1715,2024-05-25,93.46
465,2024-02-15,60.58
3211,2024-08-25,75.18
4645,2024-06-26,95.55
1523,2024-06-06,87.45
1669,2024-06-12,91.06
3335,2024-08-20,23.56
2230,2024-04-16,96.73
4641,2024-03-17,53.14
1865,2024-05-30,57.58
2603,2024-07-17,76.45
503,2024-05-29,61.53
2923,2024-05-04,39.16
2975,2024-04-12,81.95
821,2024-08-12,50.41
1610,2024-07-10,24.55
1379,2024-04-03,4.44
3204,2024-01-19,3.37
1893,2024-06-12,58.42
283,2024-02-23,39.92
3283,2024-04-18,94.29
4854,2024-01-26,76.49
494,2024-03-28,85.07
1506,2024-09-03,74.17
2861,2024-05-28,8.86
1250,2024-02-14,56.58
3452,2024-03-07,42.32
966,2024-05-08,17.65
2024,2024-05-14,9.43
1500,2024-05-31,90.02
2845,2024-06-03,49.94
3233,2024-07-05,52.81
3773,2024-05-27,60.92
1086,2024-06-22,41.49
4228,2024-03-26,54.79
3134,2024-01-27,43.92
1381,2024-02-22,11.35
3182,2024-01-25,9.52
3435,2024-06-08,43.92
3052,2024-03-10,56.7
2139,2024-04-14,76.76
1620,2024-08-14,65.41
4480,2024-08-27,97.6
2585,2024-03-28,67.94
3870,2024-03-08,6.99
2498,2024-07-19,75.54
4632,2024-02-13,38.26
26,2024-02-21,98.12
1557,2024-03-26,68.64
4367,2024-06-21,73.82
1418,2024-09-01,41.69
2429,2024-08-28,21.96
3145,2024-05-15,72.39
758,2024-06-16,35.09
1580,2024-04-03,64.25
3361,2024-05-08,1.24
3314,2024-07-12,38.68
331,2024-05-01,54.22
39,2024-06-08,38.54
3606,2024-04-16,10.24
3669,2024-02-02,95.27
3180,2024-04-08,30.08
4279,2024-05-16,84.01
927,2024-07-07,88.59
1980,2024-03-15,78.42
1589,2024-07-16,82.48
3443,2024-06-09,20.87
4408,2024-03-27,45.48
4931,2024-08-19,66.77
2156,2024-02-08,56.73
4678,2024-01-13,53.41
575,2024-06-11,37.27
1470,2024-02-07,39.81
1879,2024-02-20,19.28
4670,2024-01-21,21.86
602,2024-03-12,70.93
3341,2024-07-07,32.5
1258,2024-05-18,46.01
3674,2024-03-20,56.0
1335,2024-04-09,99.92
87,2024-05-02,84.42
3762,2024-04-28,52.59
364,2024-07-03,10.4
2345,2024-08-28,70.09
4435,2024-01-03,73.88
1230,2024-02-21,26.52
3056,2024-08-26,81.7
2842,2024-01-07,7.01
2677,2024-06-04,76.13
334,2024-02-15,65.11
1228,2024-08-17,49.08
4018,2024-05-10,11.3
1569,2024-07-03,48.32
4283,2024-07-01,11.81
4656,2024-08-20,92.09
4165,2024-05-04,53.42
1210,2024-07-01,41.96
2002,2024-01-04,41.71
217,2024-01-06,92.81
4346,2024-08-02,45.58
1177,2024-04-24,48.43
4155,2024-01-03,81.28
926,2024-03-27,55.41
1316,2024-07-15,94.81
1838,2024-05-05,48.1
170,2024-06-22,61.61
964,2024-06-29,81.65
2403,2024-05-06,39.25
3167,2024-05-27,50.11
3513,2024-07-14,4.94
2130,2024-07-03,18.09
1209,2024-07-03,72.51
4241,2024-02-02,91.44
2403,2024-07-13,18.62
810,2024-06-19,61.29
4815,2024-05-18,94.96
1052,2024-05-24,39.13
571,2024-07-12,7.21
3616,2024-07-03,66.7
3484,2024-01-07,2.66
4265,2024-05-27,95.61
1110,2024-06-05,68.29
1150,2024-03-20,1.32
3117,2024-08-03,48.09
2163,2024-02-21,52.4
3691,2024-08-23,66.74
62,2024-07-17,15.43
1087,2024-03-08,78.62
3300,2024-04-28,28.4
4906,2024-01-25,65.39
4492,2024-04-15,71.46
339,2024-01-13,97.23
1439,2024-08-11,25.56
3727,2024-03-26,87.01
1356,2024-05-24,40.34
416,2024-03-19,16.42
1529,2024-04-19,62.35
1551,2024-03-26,14.55
962,2024-08-17,53.31
310,2024-06-06,12.85
131,2024-02-26,62.84
3080,2024-05-31,89.63
2004,2024-03-05,33.12
4809,2024-07-02,18.08
829,2024-04-30,73.28
4479,2024-09-02,31.6
1863,2024-05-17,85.65
1975,2024-02-25,49.11
2833,2024-04-18,67.09
2426,2024-06-10,59.93
3630,2024-01-18,86.26
1651,2024-04-27,5.19
4322,2024-05-12,75.57
2857,2024-07-13,57.5
2396,2024-08-08,99.93
1267,2024-06-18,71.12
4386,2024-03-24,7.47
4417,2024-03-14,16.09
4722,2024-06-20,12.1
919,2024-05-22,18.67
3805,2024-04-05,45.81
1002,2024-08-01,87.86
704,2024-06-29,12.53
111,2024-01-12,49.07
348,2024-08-15,92.6
2598,2024-06-01,3.67
2298,2024-07-01,25.24
3659,2024-04-26,93.11
3750,2024-01-28,88.42
3358,2024-07-01,23.06
1500,2024-07-12,49.05
3145,2024-01-24,79.81
4710,2024-05-08,90.32
1675,2024-04-26,96.01
1514,2024-04-27,72.4
4204,2024-07-26,32.27
1991,2024-06-24,97.22
4998,2024-07-24,93.66
3876,2024-05-22,96.71
4349,2024-07-31,54.57
3212,2024-07-24,78.64
1263,2024-05-06,90.3
483,2024-07-14,28.55
2638,2024-05-10,44.55
4840,2024-02-09,70.13
1832,2024-04-18,37.76
1815,2024-03-10,43.23
1229,2024-02-06,7.54
1155,2024-07-31,79.63
1149,2024-08-25,74.26
479,2024-01-10,75.56
3478,2024-03-19,23.34
4725,2024-07-14,49.99
740,2024-07-09,81.59
910,2024-01-18,8.42
72,2024-03-07,52.52
817,2024-05-16,47.27
59,2024-04-15,92.36
56,2024-08-10,81.26
4591,2024-01-08,48.01
2585,2024-01-02,79.47
3749,2024-07-06,81.88
3722,2024-02-10,4.25
4864,2024-05-02,8.32
1017,2024-05-10,47.35
795,2024-01-16,65.0
4983,2024-03-24,54.05
70,2024-08-10,73.15
2265,2024-07-02,29.23
2665,2024-06-26,63.25
1693,2024-05-16,98.74
4263,2024-02-23,10.89
3289,2024-04-03,63.35
2574,2024-04-07,36.46
1932,2024-05-15,67.11
1492,2024-03-28,86.77
452,2024-08-14,14.22
4568,2024-06-24,36.22
343,2024-03-05,10.83
4638,2024-02-06,53.72
1137,2024-05-24,73.84
4265,2024-05-25,21.77
3471,2024-02-24,94.87
3739,2024-03-22,30.15
3108,2024-03-30,17.13
163,2024-02-23,1.4
2911,2024-02-28,65.95
2446,2024-03-24,88.31
1424,2024-03-23,76.58
2548,2024-02-10,9.41
2605,2024-05-30,99.89
1698,2024-06-21,59.67
1580,2024-06-12,63.66
4926,2024-08-09,65.02
2749,2024-01-06,50.0
176,2024-06-02,24.64
202,2024-05-01,58.57
735,2024-05-27,67.89
1916,2024-06-25,98.99
102,2024-07-27,31.02
3890,2024-07-26,87.02
1322,2024-06-10,58.34
4611,2024-05-17,33.59
3368,2024-07-09,56.19
21,2024-03-15,64.49
4338,2024-07-23,15.72
445,2024-06-15,34.16
503,2024-08-29,83.41
1084,2024-06-21,35.61
605,2024-04-14,78.22
3566,2024-02-20,56.35
3625,2024-04-23,68.68
4789,2024-02-29,5.79
3274,2024-06-13,94.48
4602,2024-08-22,28.95
2153,2024-01-20,46.04
3223,2024-06-08,69.09
3000,2024-08-05,67.16
1210,2024-01-13,63.65
4275,2024-01-04,54.55
1348,2024-03-30,75.62
1502,2024-04-06,73.49
2404,2024-05-15,26.5
3035,2024-05-01,83.74
3710,2024-05-10,97.08
4722,2024-08-14,42.13
2135,2024-01-13,99.63
3102,2024-01-01,76.86
1100,2024-06-21,2.96
2562,2024-06-25,38.33
1637,2024-09-01,38.5
3876,2024-05-29,90.27
1329,2024-03-10,60.95
2914,2024-07-09,30.07
3027,2024-08-12,65.4
814,2024-06-29,81.83
3915,2024-04-26,91.37
4551,2024-03-13,34.84
3825,2024-01-24,65.93
2005,2024-01-03,37.05
3323,2024-08-14,66.77
794,2024-04-21,15.43
2103,2024-07-13,54.99
2095,2024-02-04,34.45
4008,2024-05-30,13.45
3393,2024-04-26,63.39
4149,2024-08-30,46.76
3307,2024-02-05,83.54
753,2024-02-25,81.46
4329,2024-07-18,72.76
2011,2024-05-05,69.73
4808,2024-06-23,44.38
2334,2024-05-20,55.8
4837,2024-06-18,52.03
2729,2024-07-16,7.35
2479,2024-04-30,7.51
2956,2024-06-19,21.63
1223,2024-06-10,38.91
3532,2024-05-18,52.38
820,2024-05-31,87.71
81,2024-02-22,92.14
4675,2024-01-10,6.18
2139,2024-04-29,1.65
2806,2024-08-26,89.15
2665,2024-06-01,55.49
2096,2024-07-28,73.87
4506,2024-06-26,46.07
1381,2024-05-25,46.78
1909,2024-01-16,72.98
3637,2024-06-04,3.09
1883,2024-07-08,51.46
144,2024-05-07,63.86
3618,2024-05-22,53.14
674,2024-04-27,55.67
3385,2024-01-12,24.45
12,2024-08-09,88.17
1695,2024-07-26,6.89
4751,2024-03-30,81.53
2859,2024-03-23,8.79
3960,2024-08-11,37.2
4135,2024-08-05,94.35
3865,2024-03-22,21.28
4897,2024-07-27,17.86
2760,2024-03-14,92.8
3822,2024-05-05,97.03
173,2024-05-02,88.1
672,2024-02-11,57.93
4201,2024-02-20,57.56
1879,2024-07-26,63.9
4405,2024-07-12,85.01
3934,2024-06-06,58.49
4564,2024-07-02,60.6
3564,2024-04-12,19.49
216,2024-02-16,63.71
525,2024-05-13,16.6
3396,2024-05-13,39.03
4755,2024-06-02,55.0
4340,2024-05-16,59.16
3513,2024-03-16,48.56
330,2024-01-17,35.04
2483,2024-02-28,62.28
2931,2024-02-04,81.03
977,2024-03-31,50.59
4547,2024-03-11,65.25
1003,2024-02-05,37.44
429,2024-08-08,53.97
227,2024-06-20,53.12
1822,2024-02-20,10.86
1223,2024-08-24,14.92
3260,2024-01-01,88.63
4105,2024-05-14,99.66
277,2024-04-01,44.9
3207,2024-07-20,31.05
4868,2024-01-09,98.38
2862,2024-04-08,45.35
822,2024-07-20,52.74
717,2024-04-16,67.01
3127,2024-01-24,64.99
2722,2024-04-17,65.92
3658,2024-03-31,23.06
4882,2024-07-24,90.85
4142,2024-05-22,19.52
264,2024-04-22,51.1
4024,2024-01-03,86.94
923,2024-08-04,71.73
2863,2024-04-16,14.66
4946,2024-04-06,52.54
3086,2024-02-07,30.0
1180,2024-05-23,59.88
507,2024-04-25,36.46
3255,2024-08-12,29.08
4599,2024-05-01,9.22
1437,2024-04-11,18.09
3244,2024-01-13,48.26
484,2024-06-16,19.81
2187,2024-05-01,85.72
3467,2024-02-10,38.89
3222,2024-08-23,20.21
1050,2024-08-11,66.28
330,2024-05-20,6.38
4967,2024-08-12,23.69
959,2024-04-20,40.84
1663,2024-02-21,88.67
2466,2024-01-25,87.92
896,2024-07-14,2.98
3637,2024-05-02,74.8
4568,2024-03-31,41.7
2205,2024-04-15,19.75
498,2024-06-30,48.71
4361,2024-06-12,20.23
2926,2024-06-23,24.62
3992,2024-01-23,27.9
2649,2024-05-26,40.71
2704,2024-01-08,58.35
4222,2024-08-15,47.26
1676,2024-01-30,50.75
2659,2024-02-06,48.64
1728,2024-07-24,55.87
3271,2024-06-03,61.97
2692,2024-07-08,14.19
556,2024-06-05,35.23
4295,2024-02-02,12.02
4450,2024-08-29,88.24
318,2024-06-08,22.63
1815,2024-01-08,67.95
3697,2024-06-05,21.67
2870,2024-05-23,5.69
2683,2024-06-28,62.32
612,2024-05-03,51.73
2622,2024-06-13,9.86
247,2024-08-06,90.22
314,2024-06-15,47.12
3623,2024-01-06,36.81
2914,2024-05-27,43.83
1714,2024-08-24,21.6
1213,2024-02-20,27.17
3209,2024-05-24,51.19
4171,2024-02-08,37.5
100,2024-05-19,55.78
1654,2024-02-23,77.41
4148,2024-09-03,44.49
856,2024-02-28,74.49
1469,2024-08-11,33.13
463,2024-07-05,18.5
3560,2024-06-08,56.3
2678,2024-07-23,95.45
1259,2024-04-05,51.49
4240,2024-05-14,67.69
1666,2024-04-20,20.9
118,2024-08-29,54.78
3769,2024-02-07,87.92
2938,2024-04-02,71.92
2481,2024-05-22,69.63
2915,2024-08-22,64.63
4931,2024-06-29,40.17
866,2024-01-21,75.48
1833,2024-03-14,75.25
2612,2024-04-16,26.07
2673,2024-08-20,15.98
2502,2024-08-28,73.41
2006,2024-04-17,56.49
864,2024-04-30,30.48
4242,2024-08-13,6.61
787,2024-07-28,91.28
4244,2024-01-11,75.87
965,2024-06-24,7.83
941,2024-06-26,46.46
3203,2024-01-23,74.62
2794,2024-04-22,7.81
1142,2024-03-09,96.79
1785,2024-08-15,57.65
1974,2024-04-08,96.51
2054,2024-07-15,62.58
1183,2024-06-24,49.97
4689,2024-04-06,40.76
114,2024-01-28,84.16
3453,2024-07-14,31.63
1776,2024-05-25,76.69
4203,2024-05-25,36.5
1161,2024-07-18,99.29
3144,2024-08-04,79.02
1787,2024-02-08,46.53
886,2024-01-22,57.53
268,2024-02-21,34.71
530,2024-01-13,17.57
2222,2024-03-12,8.65
4741,2024-05-13,45.89
3503,2024-04-07,12.36
40,2024-01-14,38.79
3296,2024-01-30,46.36
2248,2024-02-05,96.44
3179,2024-06-12,2.13
3140,2024-01-14,84.29
1517,2024-06-22,4.62
4000,2024-06-11,60.0
3197,2024-08-26,56.7
2907,2024-06-05,33.88
1413,2024-07-25,19.26
4651,2024-01-17,73.12
4768,2024-01-06,61.17
427,2024-01-08,50.76
3064,2024-03-19,71.46
19,2024-03-19,36.58
234,2024-06-28,85.45
4331,2024-06-16,98.89
4550,2024-08-02,87.42
4036,2024-01-11,61.75
277,2024-07-22,99.69
2827,2024-02-07,91.77
4411,2024-02-01,91.11
419,2024-05-19,32.47
694,2024-07-03,87.71
3527,2024-07-02,14.2
373,2024-05-11,1.78
1902,2024-03-24,35.08
1300,2024-03-11,52.79
3065,2024-06-24,88.91
4554,2024-03-31,34.93
4107,2024-01-17,34.83
2195,2024-08-23,4.39
2759,2024-02-06,30.69
227,2024-07-02,56.35
31,2024-08-18,32.05
2055,2024-05-12,95.2
3794,2024-04-23,69.11
4386,2024-02-17,76.05
4815,2024-05-02,35.73
1431,2024-03-02,57.84
3382,2024-04-29,11.65
454,2024-06-24,11.17
3841,2024-04-13,81.46
1868,2024-07-16,82.88
841,2024-08-11,88.15
4609,2024-04-18,74.71
1983,2024-05-11,88.07
3332,2024-04-02,30.15
1576,2024-04-27,40.43
1775,2024-07-16,21.0
512,2024-04-22,28.83
84,2024-06-12,80.96
2610,2024-07-08,10.81
599,2024-05-23,27.75
3730,2024-01-14,58.38
4631,2024-01-24,98.75
2469,2024-08-14,43.8
56,2024-05-01,28.83
3309,2024-02-20,71.18
4434,2024-08-21,66.52
3454,2024-07-21,5.3
3869,2024-05-24,44.51
4810,2024-03-18,41.99
4999,2024-02-25,83.65
3299,2024-07-01,41.31
246,2024-08-03,30.24
2503,2024-01-16,10.04
3574,2024-08-26,61.73
1739,2024-07-25,88.95
4503,2024-09-02,12.31
1903,2024-03-20,22.89
4461,2024-09-03,17.93
2468,2024-03-13,12.44
4350,2024-06-26,11.93
2163,2024-03-12,22.03
470,2024-07-16,54.18
878,2024-07-07,26.13
2882,2024-01-22,80.65
9,2024-07-22,93.16
3931,2024-02-09,15.09
1193,2024-04-26,63.66
3711,2024-02-18,73.14
3254,2024-07-21,57.28
4635,2024-07-15,77.31
1739,2024-06-05,59.39
3192,2024-07-08,39.84
4711,2024-01-22,91.55
1073,2024-07-18,73.41
4400,2024-04-13,12.52
147,2024-04-21,90.1
4495,2024-03-25,94.65
3372,2024-03-09,46.47
265,2024-07-03,10.07
2365,2024-02-16,8.91
2798,2024-03-01,88.98
4753,2024-05-15,87.15
2205,2024-03-11,89.2
3364,2024-06-15,95.09
2077,2024-06-23,85.43
4914,2024-04-25,30.71
21,2024-05-19,82.85
3325,2024-03-18,29.26
207,2024-05-08,22.24
1158,2024-02-06,39.06
3912,2024-09-01,3.92
687,2024-06-18,79.33
1326,2024-04-23,4.92
2829,2024-04-30,77.52
346,2024-05-09,92.41
4995,2024-05-25,46.36
1171,2024-04-12,91.62
114,2024-08-19,37.73
4627,2024-01-07,15.78
2262,2024-05-02,20.94
4104,2024-05-27,33.49
112,2024-07-11,27.86
310,2024-06-18,59.84
4387,2024-02-26,56.47
1597,2024-07-04,53.66
71,2024-04-16,10.57
78,2024-04-21,83.88
3601,2024-08-21,11.44
3109,2024-03-29,66.96
2393,2024-07-03,59.7
1138,2024-06-23,6.97
2596,2024-02-21,24.98
2978,2024-04-08,78.86
2051,2024-08-26,82.24
93,2024-03-23,59.86
3660,2024-03-18,57.18
3762,2024-07-08,86.5
4385,2024-01-14,39.8
157,2024-04-30,40.8
1059,2024-01-20,17.82
4247,2024-08-15,75.66
2870,2024-03-14,37.28
2799,2024-07-23,75.42
3182,2024-05-11,54.73
3368,2024-08-25,6.67
1663,2024-04-01,58.09
1273,2024-05-10,47.82
2159,2024-07-08,85.79
2289,2024-05-06,80.03
4946,2024-03-15,46.27
4967,2024-07-22,57.49
1693,2024-05-28,73.45
3377,2024-03-25,33.72
3738,2024-03-19,88.12
1750,2024-08-11,86.88
4555,2024-06-15,10.64
2103,2024-04-25,12.36
3844,2024-01-19,29.65
4936,2024-06-10,15.92
126,2024-05-29,64.33
365,2024-06-10,30.42
4283,2024-05-16,77.89
4969,2024-02-27,23.78
4975,2024-03-31,73.85
3943,2024-09-01,6.36
1392,2024-04-29,57.01
1242,2024-08-26,91.15
3829,2024-04-18,57.82
4750,2024-04-12,35.25
3398,2024-05-29,12.6
407,2024-04-08,8.86
4094,2024-03-02,51.97
4222,2024-02-09,36.15
2403,2024-06-26,66.62
3095,2024-01-24,34.12
286,2024-06-17,16.19
2801,2024-05-07,99.33
4962,2024-06-20,91.72
2004,2024-04-05,41.89
2333,2024-02-14,44.25
783,2024-04-14,84.55
2945,2024-04-26,55.21
3396,2024-03-09,81.41
3249,2024-01-27,75.81
3239,2024-01-18,33.88
4221,2024-01-11,55.2
1719,2024-03-21,35.24
3196,2024-01-15,4.46
3515,2024-04-06,73.09
3988,2024-06-01,34.81
1274,2024-02-10,25.16
3687,2024-03-08,31.93
2083,2024-06-27,2.22
2883,2024-01-27,56.21
100,2024-06-16,77.36
1975,2024-03-27,34.71
4629,2024-01-12,10.08
4876,2024-07-06,7.06
992,2024-05-06,94.27
3452,2024-06-02,2.73
1402,2024-01-28,79.47
3700,2024-01-18,71.15
4356,2024-08-28,6.54
188,2024-02-29,87.19
3524,2024-01-01,82.77
3135,2024-05-18,63.35
3793,2024-09-01,53.27
1859,2024-05-05,85.16
1171,2024-04-19,43.31
413,2024-06-30,73.98
2124,2024-08-16,60.57
796,2024-05-07,65.43
1908,2024-01-22,93.49
2553,2024-02-11,24.33
2682,2024-03-13,40.86
74,2024-05-01,85.87
3760,2024-01-09,93.85
919,2024-04-21,36.49
903,2024-02-20,99.57
1759,2024-05-28,88.11
2190,2024-04-06,12.15
4065,2024-03-30,1.28
2844,2024-07-03,30.74
560,2024-05-18,68.45
4279,2024-08-20,41.68
1970,2024-08-05,62.73
4247,2024-04-01,63.59
2086,2024-04-04,13.09
1647,2024-01-28,50.77
4878,2024-08-02,47.65
2037,2024-08-17,51.82
402,2024-01-19,15.64
1424,2024-08-23,2.31
286,2024-04-27,52.75
1438,2024-04-05,55.25
4833,2024-02-06,99.34
2496,2024-06-26,56.83
1715,2024-03-20,80.93
1145,2024-02-22,9.69
3221,2024-02-22,27.3
1276,2024-02-19,95.97
41,2024-08-06,11.62
4705,2024-07-29,86.37
1524,2024-08-18,46.73
3356,2024-02-17,89.88
2068,2024-05-30,13.94
1402,2024-06-03,53.14
2619,2024-02-21,65.53
2657,2024-08-11,76.26
1577,2024-03-10,26.35
1284,2024-03-28,56.32
4210,2024-01-07,33.37
4637,2024-04-28,16.73
3897,2024-07-08,45.5
3500,2024-08-26,16.62
1648,2024-07-27,98.99
7,2024-06-21,45.6
4878,2024-01-22,43.54
1232,2024-06-16,29.88
677,2024-01-14,97.14
922,2024-05-08,40.19
2772,2024-02-15,40.23
2760,2024-06-05,84.75
3151,2024-03-13,69.87
4348,2024-02-06,47.54
3662,2024-03-19,89.66
829,2024-02-29,83.02
3029,2024-05-30,91.13
1470,2024-07-27,67.16
1765,2024-06-05,7.14
4897,2024-07-14,4.48
530,2024-01-23,21.41
4512,2024-04-30,21.89
1775,2024-02-12,22.78
3142,2024-02-16,87.36
4826,2024-05-19,48.36
3655,2024-03-25,11.13
3306,2024-01-04,2.86
1224,2024-07-18,76.0
1522,2024-04-26,83.69
2777,2024-05-23,25.89
2590,2024-05-10,25.2
4708,2024-05-01,42.7
3512,2024-08-08,37.71
3366,2024-05-09,1.21
1050,2024-06-10,10.01
3438,2024-08-27,84.51
615,2024-02-18,82.74
115,2024-01-01,42.4
2846,2024-05-25,9.59
2632,2024-01-07,25.3
3057,2024-08-22,26.4
616,2024-06-16,12.16
1356,2024-02-11,47.05
4211,2024-09-02,75.75
4826,2024-07-09,31.05
2946,2024-06-08,98.1
299,2024-05-13,62.61
2317,2024-05-04,19.98
1689,2024-05-23,9.87
4895,2024-06-04,85.99
830,2024-03-30,86.26
2008,2024-08-20,3.32
3743,2024-07-25,80.02
3793,2024-03-22,17.91
1272,2024-05-03,16.18
2467,2024-04-26,54.71
2201,2024-02-21,50.1
2439,2024-02-27,4.96
1387,2024-04-01,27.42
2621,2024-04-04,45.79
1732,2024-01-03,94.39
2745,2024-04-25,47.99
1571,2024-08-09,75.6
4334,2024-05-21,29.88
855,2024-08-20,58.03
1237,2024-01-18,16.6
1061,2024-04-14,68.64
3592,2024-03-08,59.96
3985,2024-08-29,20.71
754,2024-07-17,25.32
3138,2024-02-17,9.14
4454,2024-01-09,96.11
1079,2024-06-20,99.99
4532,2024-06-08,27.03
64,2024-06-09,46.39
4838,2024-04-04,49.17
1025,2024-08-02,54.15
1028,2024-04-17,47.74
4359,2024-03-29,62.52
1226,2024-02-09,76.21
2522,2024-03-18,21.88
4563,2024-01-07,83.96
2448,2024-08-02,57.15
1527,2024-06-13,14.81
4866,2024-07-11,18.32
4303,2024-06-19,40.11
3093,2024-03-29,46.96
4794,2024-07-25,36.03
3454,2024-03-21,82.4
2617,2024-02-02,23.24
3657,2024-02-25,18.62
1634,2024-06-05,70.12
3314,2024-08-17,2.94
1640,2024-08-04,5.26
3263,2024-01-28,24.52
4866,2024-06-06,93.36
3392,2024-08-31,35.58
678,2024-08-11,68.0
644,2024-03-20,10.54
1101,2024-06-16,35.56
4321,2024-03-03,71.61
4454,2024-07-30,3.26
77,2024-06-08,95.41
3402,2024-09-02,29.41
1056,2024-01-08,53.42
66,2024-04-02,89.81
3982,2024-01-06,39.39
4754,2024-03-21,60.12
4642,2024-02-20,5.63
3079,2024-08-30,27.99
564,2024-08-30,26.69
251,2024-04-28,44.42
4851,2024-05-21,73.34
1964,2024-06-15,77.43
4916,2024-07-21,5.76
542,2024-07-02,27.14
2371,2024-05-03,94.32
2773,2024-08-31,65.98
4087,2024-02-05,74.79
1244,2024-02-23,76.64
3775,2024-08-02,76.9
3306,2024-07-16,81.98
884,2024-01-14,94.44
149,2024-04-02,54.75
4897,2024-03-30,29.38
1989,2024-05-28,17.06
3171,2024-06-13,91.92
3076,2024-06-04,48.21
2870,2024-05-13,97.16
2117,2024-07-21,24.97
704,2024-01-08,81.3
1655,2024-02-04,55.1
3465,2024-06-08,77.98
1678,2024-06-21,23.52
4592,2024-05-10,28.28
4063,2024-06-26,41.45
3917,2024-07-14,54.9
2254,2024-07-24,56.58
2451,2024-01-07,55.24
4115,2024-04-14,96.73
1068,2024-01-18,60.42
4292,2024-05-10,95.84
3688,2024-04-17,1.82
979,2024-07-14,90.78
2693,2024-08-20,15.26
893,2024-04-18,79.59
4524,2024-08-08,32.98
3505,2024-05-20,96.17
4701,2024-02-23,23.86
1000,2024-02-28,4.02
2899,2024-03-01,71.44
3227,2024-07-02,44.96
2860,2024-08-06,41.47
1576,2024-05-19,32.77
782,2024-06-28,4.26
2969,2024-04-01,79.26
1081,2024-08-21,30.69
3563,2024-02-09,42.39
3148,2024-02-18,59.29
3978,2024-03-08,77.6
170,2024-05-26,46.11
111,2024-06-23,46.5
3932,2024-01-25,9.36
123,2024-07-05,48.18
4208,2024-06-13,49.74
1208,2024-05-06,6.38
1870,2024-02-29,75.63
4965,2024-01-06,90.65
596,2024-07-01,60.53
4022,2024-07-08,89.55
4444,2024-03-06,72.51
4050,2024-01-02,86.58
456,2024-01-03,97.95
4978,2024-01-27,92.9
1714,2024-08-10,60.57
2733,2024-02-11,56.86
4930,2024-02-22,71.94
1599,2024-03-21,50.81
1612,2024-07-13,43.87
799,2024-07-01,78.8
913,2024-01-20,14.31
386,2024-07-18,51.05
830,2024-08-03,19.62
423,2024-01-23,59.32
2595,2024-07-29,59.12
646,2024-03-19,79.79
4795,2024-03-19,25.69
2377,2024-05-17,15.4
2791,2024-03-26,86.94
4520,2024-08-25,65.75
4009,2024-05-07,91.0
4498,2024-01-25,71.27
4985,2024-08-04,27.96
2610,2024-02-01,23.2
2419,2024-02-24,53.88
2886,2024-08-31,9.13
2585,2024-02-19,12.18
2725,2024-02-09,76.07
4507,2024-02-28,28.34
3167,2024-06-21,19.16
3789,2024-03-17,29.92
597,2024-03-16,28.89
553,2024-04-20,4.78
4341,2024-04-11,17.01
4071,2024-06-25,5.71
2723,2024-04-29,84.8
2970,2024-01-12,51.11
3018,2024-08-10,99.01
729,2024-05-11,24.29
2268,2024-07-06,19.95
4445,2024-07-09,55.41
3970,2024-07-13,27.96
3947,2024-04-06,40.97
649,2024-06-30,44.58
1581,2024-01-28,66.18
3779,2024-03-23,53.9
1424,2024-04-21,81.33
3410,2024-08-18,68.4
2619,2024-02-24,30.2
410,2024-01-03,11.47
4484,2024-04-27,53.11
4731,2024-03-08,60.72
4813,2024-03-24,11.56
3660,2024-06-20,58.42
10,2024-08-19,9.67
3720,2024-05-19,80.42
3840,2024-04-19,35.37
4367,2024-01-13,15.14
3477,2024-05-06,39.28
4270,2024-01-24,53.39
3143,2024-06-28,38.29
1663,2024-08-02,5.14
1119,2024-07-19,6.36
4814,2024-03-12,18.01
3397,2024-02-04,28.37
3305,2024-03-01,39.57
3489,2024-06-25,91.93
2644,2024-04-27,58.49
255,2024-01-24,89.42
3224,2024-07-23,14.62
4314,2024-03-22,50.56
1815,2024-07-08,22.03
1833,2024-08-06,18.78
98,2024-04-01,50.22
3959,2024-07-25,24.27
371,2024-04-26,80.12
4141,2024-07-17,59.34
2494,2024-07-30,8.47
4081,2024-04-23,82.35
2630,2024-04-23,20.99
322,2024-07-28,45.87
4109,2024-08-18,68.38
942,2024-07-02,94.31
4572,2024-03-19,45.6
2597,2024-03-27,17.67
4331,2024-04-21,60.87
3343,2024-06-29,9.64
3954,2024-03-16,51.86
3976,2024-03-27,43.98
3780,2024-04-21,90.44
3505,2024-05-30,4.26
2112,2024-01-04,28.64
3155,2024-03-10,77.17
2779,2024-01-18,91.78
3785,2024-04-07,34.91
2207,2024-04-18,53.2
2738,2024-07-17,49.84
605,2024-08-12,25.34
3941,2024-08-30,91.17
3580,2024-03-20,18.67
3187,2024-05-28,49.8
2775,2024-01-09,7.52
884,2024-02-26,60.35
350,2024-03-20,51.03
3303,2024-01-08,15.18
1242,2024-04-15,8.03
