user_id,activity_date,activity_type
422,2024-07-09,subscription
1467,2024-01-17,login
306,2024-04-29,login
685,2024-02-28,login
1241,2024-03-22,subscription
1726,2024-04-12,review
845,2024-04-16,review
67,2024-05-22,login
1643,2024-04-27,subscription
2562,2024-08-17,login
748,2024-03-23,subscription
687,2024-04-04,review
2904,2024-06-22,subscription
1957,2024-05-20,review
2588,2024-06-17,subscription
699,2024-02-04,subscription
1922,2024-05-20,subscription
1736,2024-02-15,subscription
2008,2024-05-20,review
2200,2024-07-10,subscription
758,2024-08-17,review
451,2024-04-25,review
321,2024-05-09,login
2379,2024-01-09,login
729,2024-06-02,subscription
372,2024-01-17,login
355,2024-08-08,login
2490,2024-04-06,subscription
174,2024-01-30,review
681,2024-05-09,review
2857,2024-05-21,subscription
429,2024-01-29,subscription
1124,2024-04-30,review
2592,2024-07-08,login
2354,2024-07-21,review
2909,2024-04-01,subscription
90,2024-07-28,login
2816,2024-03-24,login
429,2024-04-03,review
2394,2024-01-27,review
2561,2024-04-14,login
2658,2024-05-08,login
1054,2024-05-13,review
2194,2024-04-28,review
2279,2024-08-04,subscription
2976,2024-05-20,subscription
2299,2024-08-28,review
2595,2024-02-13,review
2780,2024-03-25,login
52,2024-04-21,review
2722,2024-08-07,review
1273,2024-06-15,subscription
2871,2024-05-02,login
2556,2024-06-08,subscription
1915,2024-02-29,login
2074,2024-07-11,login
1012,2024-02-24,subscription
401,2024-07-09,login
927,2024-08-23,review
1900,2024-07-31,login
1116,2024-02-23,review
685,2024-02-07,review
1941,2024-06-12,subscription
2034,2024-06-02,login
2571,2024-04-09,subscription
2019,2024-02-15,subscription
1599,2024-06-02,review
952,2024-01-26,subscription
1031,2024-05-20,subscription
2746,2024-05-18,subscription
2653,2024-08-06,review
2797,2024-06-18,login
1456,2024-01-04,subscription
288,2024-06-23,login
887,2024-06-27,login
834,2024-01-07,login
1011,2024-03-18,review
240,2024-07-04,login
531,2024-04-18,review
2186,2024-03-26,subscription
842,2024-07-01,login
621,2024-05-23,login
10,2024-05-23,review
1587,2024-08-23,review
1233,2024-06-13,subscription
2794,2024-05-22,review
889,2024-04-25,login
66,2024-02-20,review
1550,2024-01-12,login
207,2024-07-12,subscription
271,2024-09-03,review
2848,2024-08-03,login
2669,2024-02-10,login
2316,2024-04-23,subscription
2660,2024-07-07,subscription
2084,2024-01-09,subscription
1900,2024-02-08,login
682,2024-01-05,subscription
1333,2024-01-23,subscription
710,2024-02-10,review
334,2024-04-29,review
2720,2024-07-11,login
2920,2024-04-11,review
1058,2024-04-13,review
743,2024-02-28,review
2497,2024-02-21,login
2320,2024-07-19,login
16,2024-05-17,review
1682,2024-08-26,review
1871,2024-03-01,login
1700,2024-06-15,review
2343,2024-04-24,subscription
1700,2024-08-24,login
1522,2024-02-06,login
855,2024-06-07,login
1607,2024-03-14,review
1312,2024-02-25,review
1891,2024-06-05,review
1024,2024-05-17,login
2770,2024-09-01,login
2520,2024-04-13,review
93,2024-06-15,review
323,2024-03-25,review
2953,2024-06-02,review
2514,2024-02-10,login
975,2024-06-09,login
318,2024-05-17,review
1934,2024-05-29,login
2706,2024-03-28,login
75,2024-05-17,subscription
2854,2024-08-20,subscription
1220,2024-01-12,review
1959,2024-01-23,login
1386,2024-04-01,login
2349,2024-02-19,subscription
2756,2024-06-10,review
2657,2024-01-05,subscription
619,2024-05-18,subscription
1085,2024-04-10,subscription
2613,2024-07-02,review
1022,2024-02-14,subscription
679,2024-09-02,login
2706,2024-07-05,login
448,2024-05-08,subscription
2135,2024-02-16,login
1992,2024-05-01,subscription
1053,2024-01-21,subscription
1627,2024-01-04,review
1654,2024-07-24,review
892,2024-05-02,subscription
598,2024-06-04,subscription
875,2024-01-31,review
1949,2024-01-14,review
648,2024-03-11,subscription
151,2024-02-09,review
2306,2024-08-15,subscription
2870,2024-08-29,subscription
1065,2024-04-24,login
2912,2024-03-05,subscription
1155,2024-04-17,login
1013,2024-03-11,review
742,2024-07-19,review
473,2024-07-23,login
2930,2024-05-21,login
905,2024-06-06,review
1566,2024-07-10,login
2328,2024-07-28,login
605,2024-04-20,subscription
1923,2024-03-11,subscription
2727,2024-01-01,review
1121,2024-05-04,subscription
77,2024-07-26,login
1987,2024-08-18,review
2376,2024-06-15,login
2232,2024-08-31,subscription
1328,2024-04-02,review
2922,2024-04-04,review
499,2024-01-14,subscription
1180,2024-02-28,review
2985,2024-05-10,review
2354,2024-01-25,login
2666,2024-06-20,login
2425,2024-01-31,login
1395,2024-05-13,review
2362,2024-06-28,login
2130,2024-08-29,subscription
910,2024-03-08,review
1447,2024-04-13,login
1992,2024-05-08,subscription
2515,2024-08-15,login
2150,2024-06-08,subscription
2343,2024-04-21,login
1935,2024-06-11,subscription
1608,2024-02-09,subscription
1093,2024-03-16,review
536,2024-05-23,login
1109,2024-03-22,login
2797,2024-05-06,review
1456,2024-04-08,review
208,2024-06-19,login
2599,2024-04-30,subscription
1780,2024-04-30,review
2057,2024-08-11,login
1506,2024-05-21,login
1567,2024-04-26,review
687,2024-04-21,login
2620,2024-04-17,login
984,2024-02-26,review
772,2024-07-18,subscription
2205,2024-08-21,subscription
2232,2024-06-15,subscription
851,2024-03-12,review
2997,2024-06-15,login
1928,2024-02-27,review
303,2024-05-09,login
2051,2024-07-22,subscription
907,2024-05-25,subscription
2282,2024-08-13,login
1523,2024-07-06,review
1985,2024-03-25,review
808,2024-07-09,subscription
2643,2024-01-23,subscription
1872,2024-05-30,subscription
2302,2024-04-07,review
1472,2024-08-17,login
2776,2024-08-07,review
297,2024-08-16,review
1654,2024-09-01,review
183,2024-08-12,review
833,2024-08-19,subscription
2166,2024-06-18,review
1218,2024-06-19,login
1017,2024-06-25,login
1462,2024-09-03,login
2392,2024-05-09,subscription
108,2024-03-18,subscription
213,2024-02-13,review
41,2024-04-06,review
2137,2024-05-02,review
1227,2024-08-30,subscription
2637,2024-07-16,login
1302,2024-01-18,review
1628,2024-03-15,review
2530,2024-01-07,subscription
81,2024-07-26,review
1859,2024-04-04,login
1480,2024-03-07,subscription
2881,2024-04-23,review
2633,2024-04-20,login
833,2024-04-24,subscription
2479,2024-06-30,review
2279,2024-04-28,review
2767,2024-04-27,login
1368,2024-04-21,review
906,2024-01-07,review
2385,2024-07-09,review
2843,2024-05-06,subscription
1362,2024-07-26,subscription
1976,2024-05-24,login
2620,2024-07-27,subscription
2285,2024-06-12,login
2142,2024-02-06,subscription
2562,2024-08-11,review
588,2024-03-16,login
2671,2024-05-17,subscription
542,2024-08-14,subscription
1447,2024-05-27,login
21,2024-06-15,login
2644,2024-03-06,review
1545,2024-05-18,review
2299,2024-08-06,login
1248,2024-07-29,subscription
1230,2024-06-05,subscription
1082,2024-07-19,review
2742,2024-06-16,review
2115,2024-02-18,login
932,2024-03-22,login
1611,2024-05-10,subscription
2756,2024-05-05,login
1973,2024-01-02,login
1497,2024-02-22,login
359,2024-07-15,review
1892,2024-01-13,subscription
2036,2024-01-13,subscription
1468,2024-05-30,login
297,2024-05-09,login
870,2024-03-18,login
1322,2024-07-11,review
1,2024-04-15,login
1336,2024-01-19,subscription
846,2024-05-03,review
935,2024-01-11,subscription
316,2024-03-20,review
2022,2024-03-30,review
2494,2024-01-10,review
2073,2024-03-26,subscription
1612,2024-01-01,review
2543,2024-04-11,subscription
1575,2024-05-19,review
180,2024-03-07,subscription
2148,2024-05-24,subscription
455,2024-01-27,subscription
1381,2024-01-12,subscription
1156,2024-08-12,login
2742,2024-07-12,review
262,2024-07-06,review
1032,2024-01-02,subscription
2428,2024-04-01,subscription
832,2024-03-30,review
75,2024-05-01,subscription
1628,2024-08-31,login
2299,2024-01-28,review
2606,2024-03-10,login
751,2024-06-26,review
933,2024-08-03,subscription
2237,2024-06-21,subscription
360,2024-06-20,review
1065,2024-05-19,login
1327,2024-02-29,login
2741,2024-06-20,review
1932,2024-07-31,subscription
673,2024-06-22,review
1253,2024-04-23,subscription
1535,2024-06-30,subscription
1487,2024-07-21,subscription
1194,2024-04-07,review
857,2024-06-09,review
1130,2024-08-03,login
2514,2024-02-20,login
1613,2024-03-05,review
2634,2024-06-25,review
2664,2024-01-14,review
1752,2024-04-30,subscription
2011,2024-01-12,login
831,2024-01-25,review
123,2024-08-19,review
1887,2024-02-12,subscription
2005,2024-05-05,review
243,2024-06-17,subscription
2400,2024-05-04,review
1102,2024-08-14,subscription
2532,2024-05-11,subscription
2372,2024-06-17,subscription
2347,2024-09-02,review
2104,2024-09-03,subscription
111,2024-03-20,review
2565,2024-04-26,review
659,2024-08-30,login
2246,2024-03-20,review
2869,2024-08-03,subscription
1031,2024-04-28,subscription
2735,2024-08-27,subscription
1481,2024-06-21,review
1969,2024-06-16,subscription
2561,2024-03-20,subscription
2303,2024-05-04,subscription
792,2024-04-28,review
875,2024-05-22,review
2672,2024-02-09,review
1563,2024-08-25,login
2672,2024-03-14,login
2453,2024-05-24,subscription
1326,2024-02-05,review
2339,2024-03-06,review
2352,2024-08-13,subscription
2557,2024-01-29,review
1883,2024-05-12,login
2514,2024-02-13,subscription
575,2024-05-10,login
1870,2024-01-11,subscription
656,2024-05-31,login
1870,2024-03-03,login
1637,2024-07-10,review
897,2024-08-08,login
718,2024-04-10,review
112,2024-02-25,review
2421,2024-01-23,review
1569,2024-06-12,review
2378,2024-08-09,subscription
1492,2024-08-03,login
1238,2024-02-25,subscription
1574,2024-04-14,login
1141,2024-01-18,review
1261,2024-03-17,subscription
1166,2024-07-13,review
2514,2024-08-16,review
600,2024-07-15,login
2054,2024-01-07,login
1853,2024-06-09,review
2422,2024-02-09,login
186,2024-01-15,review
488,2024-07-01,review
590,2024-01-23,subscription
2542,2024-02-21,review
2358,2024-07-24,review
342,2024-01-06,review
2333,2024-07-08,subscription
654,2024-07-21,subscription
2131,2024-06-29,review
1684,2024-02-17,review
2924,2024-07-03,subscription
1005,2024-08-05,login
1279,2024-06-11,login
1460,2024-01-19,login
514,2024-06-22,review
1918,2024-08-24,review
581,2024-04-22,login
2459,2024-03-27,subscription
216,2024-04-08,subscription
2594,2024-04-27,subscription
631,2024-07-30,login
540,2024-06-08,review
2335,2024-01-16,review
639,2024-06-09,login
525,2024-05-21,login
415,2024-08-15,login
1579,2024-07-29,login
2237,2024-08-08,subscription
711,2024-04-14,subscription
2091,2024-03-28,subscription
2097,2024-02-14,review
2110,2024-08-31,subscription
2610,2024-06-11,login
2034,2024-06-04,login
2803,2024-05-19,review
659,2024-02-28,review
1902,2024-05-14,subscription
853,2024-06-09,login
148,2024-04-29,review
1874,2024-08-29,login
157,2024-01-17,review
2112,2024-09-02,review
915,2024-08-12,login
1634,2024-05-12,login
2439,2024-02-21,review
2761,2024-06-01,review
2824,2024-06-27,subscription
2766,2024-03-01,subscription
104,2024-02-06,subscription
203,2024-07-05,subscription
2333,2024-03-18,login
2491,2024-09-03,subscription
2707,2024-07-10,login
2747,2024-05-09,subscription
1375,2024-01-18,subscription
2295,2024-08-16,review
2293,2024-06-11,login
1312,2024-07-01,login
2821,2024-07-14,login
167,2024-06-09,login
241,2024-03-19,subscription
1696,2024-06-26,login
2277,2024-03-18,subscription
2847,2024-06-06,review
768,2024-03-11,review
254,2024-05-01,review
2441,2024-08-28,review
2551,2024-03-16,login
1673,2024-02-24,subscription
683,2024-09-02,review
171,2024-07-10,login
2205,2024-06-18,review
947,2024-07-04,login
182,2024-07-18,subscription
2940,2024-02-23,review
1440,2024-04-08,login
376,2024-02-04,review
2377,2024-02-29,login
921,2024-07-12,subscription
60,2024-08-01,subscription
2619,2024-03-19,subscription
932,2024-02-09,login
419,2024-01-29,subscription
2375,2024-01-07,review
693,2024-01-30,review
2812,2024-07-10,login
591,2024-09-01,login
1034,2024-05-30,login
2989,2024-04-25,subscription
1371,2024-04-02,review
1921,2024-06-21,login
2270,2024-02-08,login
2818,2024-03-28,subscription
790,2024-07-28,login
193,2024-07-24,subscription
1621,2024-01-08,login
2985,2024-08-25,subscription
971,2024-06-21,login
81,2024-03-31,subscription
1978,2024-06-10,login
2002,2024-04-19,login
2022,2024-03-09,review
1254,2024-01-21,review
2195,2024-03-05,subscription
333,2024-03-05,subscription
1958,2024-04-07,review
292,2024-04-23,review
2125,2024-06-12,review
2451,2024-06-10,subscription
1999,2024-07-25,review
2808,2024-07-04,subscription
2265,2024-08-07,login
2041,2024-04-13,review
1497,2024-05-04,login
455,2024-02-11,review
2520,2024-06-14,review
2489,2024-08-18,login
2234,2024-04-06,review
2631,2024-04-01,review
1057,2024-08-23,review
2132,2024-05-23,login
525,2024-05-16,review
2206,2024-08-25,login
1651,2024-07-05,review
828,2024-03-06,login
1677,2024-03-28,login
1201,2024-08-20,subscription
708,2024-02-27,subscription
2130,2024-06-22,subscription
1613,2024-07-02,subscription
2672,2024-02-03,login
2698,2024-02-07,review
710,2024-02-15,subscription
428,2024-04-02,login
2322,2024-06-13,subscription
2794,2024-02-22,login
2104,2024-01-01,subscription
376,2024-07-11,login
2488,2024-02-12,subscription
1184,2024-07-02,subscription
544,2024-07-30,subscription
2727,2024-05-17,subscription
1474,2024-08-26,review
2377,2024-02-01,login
2978,2024-01-22,review
1429,2024-02-25,review
2265,2024-04-27,review
389,2024-01-24,subscription
698,2024-05-31,login
501,2024-07-21,review
58,2024-08-02,login
1944,2024-08-29,login
173,2024-06-18,login
1925,2024-07-03,review
294,2024-06-02,subscription
2146,2024-07-29,subscription
692,2024-08-16,review
1803,2024-05-08,login
215,2024-08-19,login
1214,2024-03-09,subscription
151,2024-01-01,subscription
1736,2024-07-12,login
1940,2024-08-13,review
1660,2024-01-23,review
1621,2024-02-15,review
2772,2024-02-18,login
371,2024-01-23,review
2721,2024-02-04,subscription
2952,2024-02-09,subscription
685,2024-08-10,review
1704,2024-04-01,login
2690,2024-07-16,subscription
285,2024-06-23,review
2876,2024-01-10,login
697,2024-07-30,login
1626,2024-01-04,review
2438,2024-05-30,login
1876,2024-06-12,subscription
1113,2024-09-02,login
2641,2024-02-11,review
2087,2024-06-18,login
907,2024-06-22,review
29,2024-05-05,review
895,2024-07-24,review
1605,2024-08-26,login
1596,2024-06-03,subscription
2011,2024-04-12,review
1325,2024-04-17,subscription
1779,2024-01-24,login
1985,2024-08-22,review
2655,2024-06-07,review
1981,2024-02-17,review
509,2024-02-15,login
953,2024-01-08,subscription
2894,2024-02-20,subscription
2694,2024-04-10,login
331,2024-05-16,subscription
2218,2024-05-05,subscription
1849,2024-05-07,review
1280,2024-03-31,review
2589,2024-08-27,subscription
2957,2024-02-09,subscription
1970,2024-06-17,login
1100,2024-07-02,subscription
1559,2024-08-06,subscription
1811,2024-08-24,review
2729,2024-04-03,review
168,2024-06-07,subscription
243,2024-03-25,review
786,2024-03-02,review
568,2024-08-13,review
421,2024-05-04,review
1657,2024-01-18,login
1584,2024-04-12,subscription
362,2024-02-15,review
1196,2024-03-22,login
2170,2024-07-16,review
813,2024-06-15,review
1676,2024-07-09,review
1075,2024-07-01,login
2602,2024-02-08,review
1143,2024-03-13,login
1235,2024-08-20,subscription
2406,2024-08-09,review
2661,2024-02-11,subscription
924,2024-07-18,login
568,2024-08-08,review
291,2024-09-03,subscription
748,2024-07-26,review
2067,2024-02-13,review
742,2024-06-11,subscription
383,2024-01-06,subscription
1725,2024-02-04,login
2582,2024-08-15,login
1899,2024-06-02,subscription
236,2024-04-25,subscription
2509,2024-01-06,subscription
1697,2024-02-02,review
1420,2024-05-19,login
375,2024-03-31,review
753,2024-05-22,login
1224,2024-07-28,review
1741,2024-01-02,login
2760,2024-07-26,login
1102,2024-06-23,subscription
400,2024-02-13,subscription
103,2024-08-14,subscription
1145,2024-08-15,login
1365,2024-05-01,subscription
940,2024-08-11,subscription
2719,2024-04-16,review
2438,2024-01-14,subscription
1254,2024-05-02,subscription
1701,2024-02-04,subscription
1256,2024-08-25,login
2686,2024-06-14,subscription
81,2024-05-31,subscription
737,2024-07-17,subscription
2252,2024-03-12,login
2465,2024-01-20,review
1860,2024-05-22,review
2271,2024-09-03,subscription
689,2024-05-04,subscription
1514,2024-02-28,subscription
834,2024-02-10,login
1685,2024-05-25,subscription
1053,2024-05-09,login
1988,2024-07-24,review
717,2024-08-30,login
1753,2024-06-09,subscription
2825,2024-06-12,login
333,2024-07-05,review
1895,2024-04-28,review
1934,2024-03-21,login
2958,2024-03-06,review
242,2024-07-15,review
726,2024-05-13,login
2672,2024-01-09,subscription
187,2024-02-18,login
2628,2024-01-10,subscription
1326,2024-04-10,review
1274,2024-06-20,review
200,2024-03-23,login
391,2024-07-21,subscription
447,2024-04-13,login
1924,2024-02-11,subscription
549,2024-08-06,login
48,2024-08-07,subscription
871,2024-03-30,login
2587,2024-03-16,login
1277,2024-05-13,review
681,2024-05-15,review
2059,2024-04-28,login
1739,2024-02-06,subscription
1179,2024-01-29,subscription
2441,2024-06-04,subscription
607,2024-02-11,subscription
2939,2024-06-26,login
2260,2024-02-20,review
2473,2024-07-04,review
1906,2024-05-16,review
104,2024-04-17,login
2243,2024-03-18,subscription
2183,2024-04-07,subscription
2918,2024-05-28,review
2368,2024-06-19,login
2839,2024-07-15,login
2992,2024-01-31,login
1864,2024-05-06,review
729,2024-01-22,subscription
379,2024-05-17,login
1475,2024-05-20,subscription
1034,2024-01-09,subscription
1767,2024-04-24,login
2784,2024-08-20,review
953,2024-07-13,login
2679,2024-08-11,review
1172,2024-07-13,login
1559,2024-04-25,login
1362,2024-08-28,review
1543,2024-07-15,subscription
259,2024-02-21,login
1501,2024-02-05,review
1783,2024-06-21,subscription
2451,2024-04-03,review
1306,2024-08-02,login
2368,2024-03-20,login
1654,2024-09-02,login
